articleNr	reviewer_01	outlet	date	title	PUBL	COUNTRY	PUBDATE	PUBWEEK	count_ebolasurvivor	count_ebolavictim	count_liberia	count_guinea	count_sierraleone	count_westafrica	count_teresaromero	count_teresaromero ramos	count_spanish	count_spain	count_spanishnurse	count_excalibur	count_carlosiii hospital	count_thomaseric duncan	count_texaspresbyterian hospital	count_dallas	count_texas	count_ambervinson	count_emoryhospital	count_emoryuniversity hospital	count_dallasnurse	count_ninapham	count_nihclinical center	count_bethesda,maryland	count_kentbrantly	count_craigspencer	count_bellevuehospital	count_newyork doctor	count_willpooley	count_williampooley	count_pooley	count_britishnurse	count_britishebola victim	count_royalfree hospital	count_nancywritebol	count_ricksacra	count_ashokamukpo	count_cameraman	count_british-americannbc cameraman	count_martinsalia”	count_“universityof nebraska medical center	count_nebraskamedical center	count_leipzig	count_unworker	count_germanaid worker	count_stgeorg clinic	count_iancrozier	count_miguelpajares	count_brotherpajares	count_brothershospitallers of st. john of god	count_manuelgarcía viejo	count_manuelviejo	count_garciaviejo	count_garcíaviejo	count_sanjuan de dios	count_frenchnurse	count_frenchmedical worker	count_frenchaid worker	count_frenchun worker	count_frenchun employee	count_frenchunited nations worker	count_frenchunited nations employee	count_beginmilitary hospital	count_hospitalbegin	count_whoemployee	count_whoworker	count_worldhealth organisation worker	count_worldhealth organisation employee	count_worldhealth organization worker	count_worldhealth organization employee	count_hamburg	count_timowolf	count_frankfurt	count_norwegianwoman	count_norwegianvictim	count_msfworker	count_msfemployee	all
202	Fathima	The Daily Telegraph (London) 	August 8, 2014 Friday  Edition 2; National Edition 	Bodies 'dumped in the street' as Liberia faces panic over Ebola outbreak 	[UK] The Telegraph	UK	2014-08-08	31	0	0	8	2	3	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
203	Ines	The Guardian (London) - Final Edition 	August 8, 2014 Friday 	Division over whether Ebola patients in west Africa should get experimental drug 	[UK] The Guardian	UK	2014-08-08	31	0	0	2	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
204	Ines	The Daily Telegraph (London) 	August 7, 2014 Thursday  Edition 1; National Edition 	Ebola virus victim is flown home to Spain 	[UK] The Telegraph	UK	2014-08-07	31	0	0	4	2	2	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
205	Lindsay	The Guardian (London) - Final Edition 	August 7, 2014 Thursday 	Nigeria confirms new cases of Ebola and death of nurse who treated first victim 	[UK] The Guardian	UK	2014-08-07	31	0	1	7	2	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
206	Jocelyn	The Guardian (London) - Final Edition 	August 7, 2014 Thursday 	Nigeria confirms new cases of Ebola and death of nurse who treated first victim 	[UK] The Guardian	UK	2014-08-07	31	0	1	6	2	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
207	Richard	Guardian.com 	August 7, 2014 Thursday 	Ebola: Spanish missionary infected with virus in Liberia flown to Spain 	[UK] The Guardian	UK	2014-08-07	31	0	0	3	1	0	0	0	0	4	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
208	Fathima	DAILY MAIL (London) 	August 6, 2014 Wednesday 	... AND BRITON IN QUARANTINE' AFTER TRIP TO WEST AFRICA 	[UK] The Daily Mail	UK	2014-08-06	31	0	1	5	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
209	Jocelyn	The Guardian (London) - Final Edition 	August 6, 2014 Wednesday 	Soldiers sent to contain Ebola outbreak: Sierra Leone and Liberia seek to quarantine villages Experimental serum used to treat two US victims 	[UK] The Guardian	UK	2014-08-06	31	0	0	6	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
210	Lindsay	DAILY MAIL (London) 	August 5, 2014 Tuesday 	THE HOLIDAY BUGS' THAT COULD BE MORE SINISTER THAN YOU THINK 	[UK] The Daily Mail	UK	2014-08-05	31	0	0	3	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
211	Peter	The Daily Telegraph (London) 	August 5, 2014 Tuesday  Edition 2; National Edition 	Hope for Ebola miracle as serum 'reverses' disease 	[UK] The Telegraph	UK	2014-08-05	31	0	0	5	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
212	Fathima	The Daily Telegraph (London) 	August 4, 2014 Monday  Edition 2; National Edition 	Ebola 'won't hit the US' 	[UK] The Telegraph	UK	2014-08-04	31	0	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
213	Fathima	The NEWS (Monrovia) 	August 04, 2014 	Ebola Vaccine Could Be Available... 	[LI] The NEWS	LI	2014-08-04	31	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
214	Fiona	The NEWS (Monrovia) 	August 04, 2014 	Two Americans With Ebola Flown Home 	[LI] The NEWS	LI	2014-08-04	31	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
215	Jocelyn	The NEWS (Monrovia) 	August 04, 2014 	SRSG Welcomes Launch 	[LI] The NEWS	LI	2014-08-04	31	0	0	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
216	Kevin	MAIL ON SUNDAY (London) 	August 3, 2014 Sunday 	IS THAT IT? UK S TWO-BED EBOLA UNIT 	[UK] The Daily Mail	UK	2014-08-03	31	0	0	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
217	Matt	The Daily Telegraph (London) 	August 2, 2014 Saturday  Edition 1; National Edition 	Ebola crisis 'spiralling out of control' 	[UK] The Telegraph	UK	2014-08-02	30	0	0	6	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
218	Kevin	The Daily Telegraph (London) 	August 1, 2014 Friday  Edition 1; National Edition 	The last line of defence against Ebola 	[UK] The Telegraph	UK	2014-08-01	30	0	0	3	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
219	Lindsay	DAILY MAIL (London) 	July 31, 2014 Thursday 	THE UK DOCTOR BATTLING A DEADLY ENEMY 	[UK] The Daily Mail	UK	2014-07-31	30	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
220	Ines	DAILY MAIL (London) 	July 31, 2014 Thursday 	PASSENGERS FROM AFRICA WHO SHOW SYMPTOMS WILL BE SENT STRAIGHT TO SECURE ISOLATION UNITS 	[UK] The Daily Mail	UK	2014-07-31	30	0	0	4	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
221	Richard	The Daily Telegraph (London) 	July 30, 2014 Wednesday  Edition 1; National Edition 	THE CURSE OF EBOLA; Liberia, Nigeria and Sierra Leone are facing the worst ever outbreak of the disease, for which there is no cure and no vaccine. But deadly as the virus is, it is also easily destroyed, says Tom Chivers 	[UK] The Telegraph	UK	2014-07-30	30	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
222	Sara	DAILY MAIL (London) 	July 29, 2014 Tuesday 	IS THE WORLD'S DEADLIEST DISEASE ON ITS WAY TO BRITAIN? 	[UK] The Daily Mail	UK	2014-07-29	30	0	4	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
223	Richard	The Guardian (London) 	July 29, 2014 Tuesday 	African authorities take action to stem outbreak of Ebola: First death in Nigeria after three other countries hit Protests in Sierra Leone, where 454 have died 	[UK] The Guardian	UK	2014-07-29	30	0	0	6	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
224	Peter	The Guardian (London) - Final Edition 	July 29, 2014 Tuesday 	African authorities take action to stem outbreak of Ebola: First death in Nigeria after three other countries hit: Protests in Sierra Leone, where 454 have died 	[UK] The Guardian	UK	2014-07-29	30	0	0	6	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
225	Peter	The NEWS (Monrovia) 	July 29, 2014 	American Missionary Tested Positive 	[LI] The NEWS	LI	2014-07-29	30	0	0	7	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
226	Ines	DAILY MAIL (London) 	July 28, 2014 Monday 	EBOLA COULD SPREAD GLOBALLY' AFTER PLANE BRINGS IT TO NIGERIA 	[UK] The Daily Mail	UK	2014-07-28	30	0	0	4	2	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
227	Ines	The Daily Telegraph (London) 	July 28, 2014 Monday  Edition 2; National Edition 	US doctor contracts Ebola as virus spreads 	[UK] The Telegraph	UK	2014-07-28	30	0	0	5	2	4	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
228	Caitlin	The Guardian (London) - Final Edition 	July 28, 2014 Monday 	Top Liberian doctor becomes latest Ebola victim 	[UK] The Guardian	UK	2014-07-28	30	0	0	7	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
229	Ines	The Daily Telegraph (London) 	October 2, 2014 Thursday  Edition 2; National Edition 	Ebola 'will soon become an economic disaster' 	[UK] The Telegraph	UK	2014-10-02	39	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
230	Lindsay	The Daily Telegraph (London) 	October 2, 2014 Thursday  Edition 1; National Edition 	Children exposed to US Ebola victim; Hospital sent home Liberian infected with disease UN confirms its first death as toll in west Africa passes 3,300 	[UK] The Telegraph	UK	2014-10-02	39	0	0	8	0	0	1	0	0	0	0	0	0	0	1	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
231	Ines	The Daily Telegraph (London) 	October 2, 2014 Thursday  Edition 2; National Edition 	Children exposed to US Ebola victim; oHospital sent home Liberian infected with disease #UN confirms its first death as toll in west Africa passes 3,300 	[UK] The Telegraph	UK	2014-10-02	39	0	0	7	0	0	1	0	0	0	0	0	0	0	1	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
232	Fiona	The Guardian (London) - Final Edition 	October 2, 2014 Thursday 	Ebola sufferer was sent home from US hospital: Staff were told he had just returned from Liberia: Vomiting patient finally admitted two days later 	[UK] The Guardian	UK	2014-10-02	39	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
233	Matt	The Daily Telegraph (London) 	October 1, 2014 Wednesday  Edition 2; National Edition 	Fears of more victims as first case of Ebola reaches the US 	[UK] The Telegraph	UK	2014-10-01	39	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
234	Peter	The Guardian (London) - Final Edition 	September 26, 2014 Friday 	Obama warns world not to expect US to combat Ebola alone: President tells UN meeting progress is still too slow: Intentions are good, but 'everyone has to do more' 	[UK] The Guardian	UK	2014-09-26	38	0	0	3	2	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
235	Fathima	The Daily Telegraph (London) 	September 25, 2014 Thursday  Edition 1; National Edition 	Why I'm going to Africa to tackle Ebola; An NHS doctor says she is proud to be in the front-line fight against this devastating disease 	[UK] The Telegraph	UK	2014-09-25	38	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
236	Fiona	DAILY MAIL (London) 	September 24, 2014 Wednesday 	BRITISH MEDICS SIGN UP TO HELP THE EBOLA CRISIS 	[UK] The Daily Mail	UK	2014-09-24	38	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
237	Caitlin	The Daily Telegraph (London) 	September 24, 2014 Wednesday  Edition 2; National Edition 	Ebola survivor to give blood plasma 	[UK] The Telegraph	UK	2014-09-24	38	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
238	Fiona	The Daily Telegraph (London) 	September 22, 2014 Monday  Edition 1; National Edition 	92 more bodies found during Ebola lockdown; World Bulletin 	[UK] The Telegraph	UK	2014-09-22	38	0	0	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
239	Jocelyn	The Daily Telegraph (London) 	September 18, 2014 Thursday  Edition 1; National Edition 	Ebola Briton's blood mission to help friend in America; Nurse who survived virus hopes his antibodies will save US aid worker who has been infected 	[UK] The Telegraph	UK	2014-09-18	37	0	1	2	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
240	Fathima	The Guardian (London) - Final Edition 	September 18, 2014 Thursday 	Briton's US aid mission 	[UK] The Guardian	UK	2014-09-18	37	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
241	Fathima	The NEWS (Monrovia) 	September 17, 2014 	Arcelormittal Launches Contact Tracing Project 	[LI] The NEWS	LI	2014-09-17	37	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
242	Peter	The Guardian (London) - Final Edition 	September 10, 2014 Wednesday 	Sorry mum, I'm going back: Briton who beat Ebola plans return to Sierra Leone: Nurse says return to fight outbreak in Africa would be 'the least I could do 	[UK] The Guardian	UK	2014-09-10	36	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
243	Jocelyn	The Inquirer (Monrovia) 	September 08, 2014 	S. Leone Govt Takes Strong Action Against Ebola - Locks Up Country for Three Days 	[LI] The Inquirer	LI	2014-09-08	36	0	0	3	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
244	Lindsay	The Guardian (London) - Final Edition 	September 5, 2014 Friday 	Front: Thankless, dangerous - the task of the Ebola burial boys: For the virus to be stopped, bodies have to be buried. Monica Mark in Kailahun meets the team who do it 	[UK] The Guardian	UK	2014-09-05	35	0	1	2	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
245	Lindsay	The NEWS (Monrovia) 	September 05, 2014 	Another American Doctor Is Ebola Positive 	[LI] The NEWS	LI	2014-09-05	35	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
246	Fiona	DAILY MAIL (London) 	September 4, 2014 Thursday 	I'M FINE! EBOLA NURSE WALKS OUT OF HOSPITAL 	[UK] The Daily Mail	UK	2014-09-04	35	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
247	Fathima	The Daily Telegraph (London) 	September 4, 2014 Thursday  Edition 2; National Edition 	"They incinerated my passport. My mum is pleased to know I'm not going anywhere'; "They incinerated my passport. My mum is pleased to know I'm not anywhere' 	[UK] The Telegraph	UK	2014-09-04	35	0	0	2	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
248	Fathima	The Daily Telegraph (London) 	September 4, 2014 Thursday  Edition 1; Scotland 	Cured of Ebola, now stay at home, son 	[UK] The Telegraph	UK	2014-09-04	35	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
249	Sara	The Guardian (London) - Final Edition 	September 4, 2014 Thursday 	'I feel lucky to be alive,' says Briton who survived Ebola: Nurse gets all-clear after Sierra Leone evacuation: Aid worker treated with experimental drug ZMapp 	[UK] The Guardian	UK	2014-09-04	35	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
250	Richard	Guardian.com 	September 4, 2014 Thursday 	UK government urged to allow NHS staff to help Africa's fight against Ebola 	[UK] The Guardian	UK	2014-09-04	35	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
251	Richard	Guardian.com 	September 3, 2014 Wednesday 	British Ebola patient Will Pooley discharged from hospital 	[UK] The Guardian	UK	2014-09-03	35	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
252	Jocelyn	Guardian.com 	September 3, 2014 Wednesday 	Second American doctor diagnosed with Ebola identified as Rick Sacra 	[UK] The Guardian	UK	2014-09-03	35	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
253	Lindsay	DAILY MAIL (London) 	September 2, 2014 Tuesday 	UK EBOLA VICTIM RECOVERING...ON BACON BUTTY DIET 	[UK] The Daily Mail	UK	2014-09-02	35	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
